Date,0x,aelf,algorand,aragon,ardor,augur,bancor,basic-attention-token,beam,bitcoin,bitcoin-cash,bitcoin-gold,bitcoin-cash-sv,binancecoin,cardano,celsius-degree-token,chainlink,chiliz,civic,compound-governance-token,constellation-labs,cortex,cosmos,crypto-com-chain,dai,dash,decentraland,decred,dent,dia-data,digibyte,dogecoin,elastos,enjincoin,eos,ethereum,ethereum-classic,ftx-wormhole,funfair,gatechain-token,gnosis,golem,harmony,hedera-hashgraph,hive,huobi-token,icon,iexec-rlc,iostoken,iota,iotex,kava,komodo,lisk,litecoin,loom-network,loopring,maidsafecoin,maker,monero,mxc,nano,nem,neo,nervos-network,nexo,numeraire,okb,omisego,ontology,matic-network,polymath,power-ledger,qtum,ravencoin,reserve-rights-token,siacoin,solana,status,steem,stellar,storj,stratis,sushi,swissborg,syscoin,telcoin,luna-wormhole,tezos,theta-token,tron,uma,uniswap,vechain,waves,wax,wazirx,ripple,yearn-finance,zcash,cryptoindex-io
2014-06-26,,,,,,,,,,425.7794,,,,,,,,,,,,,,,,7.321114562696925,,,,,0.0001731158388668,0.0002166927224096,,,,,,,,,,,,,,,,,,,,,,,6.646231893871699,,,0.01101846905172,,2.135576014720546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029767041390011,,,
2014-06-27,,,,,,,,,,438.3135999999998,,,,,,,,,,,,,,,,7.310043836194714,,,,,0.000170942304,0.0002126562688587,,,,,,,,,,,,,,,,,,,,,,,6.753703284408229,,,0.01096963701848,,1.600198582463778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029255747846964,,,
2014-06-28,,,,,,,,,,435.844,,,,,,,,,,,,,,,,6.926740731672079,,,,,0.0001578812054142,0.0001990883260322,,,,,,,,,,,,,,,,,,,,,,,6.702584450829844,,,,,1.865473892399188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028764581404696,,,
2014-06-29,,,,,,,,,,438.5836000000001,,,,,,,,,,,,,,,,6.740859330760843,,,,,0.000162275932,0.0001938386207149,,,,,,,,,,,,,,,,,,,,,,,6.536917559951672,,,0.01109718831366,,1.852916211113979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029517949487066,,,
2014-06-30,,,,,,,,,,465.7549999999999,,,,,,,,,,,,,,,,6.504025069597047,,,,,0.00017232935,0.0001940967575602,,,,,,,,,,,,,,,,,,,,,,,6.496062063179989,,,0.0120482205543,,1.797774822926552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027598186529309,,,
2014-07-01,,,,,,,,,,470.7422000000001,,,,,,,,,,,,,,,,5.828956432639211,,,,,0.0001718367162862,0.0001890357541668,,,,,,,,,,,,,,,,,,,,,,,6.021480790288513,,,0.01233421925712,,1.730209350507076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026756061590067,,,
2014-07-02,,,,,,,,,,474.5740999999999,,,,,,,,,,,,,,,,5.095469299880187,,,,,0.0001666515576875,0.000161986098266,,,,,,,,,,,,,,,,,,,,,,,5.95035187628937,,,,,1.680599821447801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025511449325922,,,
2014-07-03,,,,,,,,,,470.4574,,,,,,,,,,,,,,,,5.672487476168058,,,,,0.0001765808224813,0.0001583176122588,,,,,,,,,,,,,,,,,,,,,,,5.874545795283206,,,0.0130258938102135,,1.928424767205486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024666022969814,,,
2014-07-04,,,,,,,,,,461.3051999999999,,,,,,,,,,,,,,,,5.490113034189918,,,,,0.000156843768,0.000170129767452,,,,,,,,,,,,,,,,,,,,,,,5.346583123513747,,,0.013987843778184,,1.935250287107447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023854952341528,,,
2014-07-05,,,,,,,,,,461.6362,,,,,,,,,,,,,,,,5.145264371161158,,,,,0.000156956308,0.0001625412730678,,,,,,,,,,,,,,,,,,,,,,,5.345624368349639,,,0.0129108986873891,,1.804442716625073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023016295574772,,,
2014-07-06,,,,,,,,,,464.3142,,,,,,,,,,,,,,,,4.709853078181462,,,,,0.0001497168614803,0.0001709551170346,,,,,,,,,,,,,,,,,,,,,,,5.231398762219699,,,0.0152663843762901,,1.751943670838281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020654909598614,,,
2014-07-07,,,,,,,,,,455.2904,,,,,,,,,,,,,,,,4.957700127151959,,,,,0.000156667898552,0.0001639895597478,,,,,,,,,,,,,,,,,,,,,,,5.556673741935287,,,0.0146818559000476,,1.439887406830652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002265813772831,,,
2014-07-08,,,,,,,,,,455.5074000000001,,,,,,,,,,,,,,,,5.199438110426294,,,,,0.0001509512016229,0.0001908362947025,,,,,,,,,,,,,,,,,,,,,,,5.678671215118416,,,0.0147587784258464,,1.673616978568511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024962831802402,,,
2014-07-09,,,,,,,,,,454.7265,,,,,,,,,,,,,,,,5.173320447987774,,,,,0.00014551248,0.0002056195615505,,,,,,,,,,,,,,,,,,,,,,,5.682550761445493,,,0.0147227383151122,,1.461784012082619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025069496637964,,,
2014-07-10,,,,,,,,,,452.0572000000001,,,,,,,,,,,,,,,,4.911318139405325,,,,,0.0001413610074325,0.0001958552319574,,,,,,,,,,,,,,,,,,,,,,,5.709488234898237,,,0.0147560571081605,,1.385966932710406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025126231013895,,,
2014-07-11,,,,,,,,,,463.6025,,,,,,,,,,,,,,,,4.76763019875602,,,,,0.0001521311645023,0.0001980948774731,,,,,,,,,,,,,,,,,,,,,,,5.755021280018982,,,0.0147561162546466,,1.315157082704059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025126331726996,,,
2014-07-12,,,,,,,,,,465.6495452166219,,,,,,,,,,,,,,,,4.774079814943993,,,,,0.0001717811274445,0.0001998595475315,,,,,,,,,,,,,,,,,,,,,,,6.385196969455538,,,0.0147556962591733,,1.264325236162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025125616569606,,,
2014-07-13,,,,,,,,,,461.2305697200996,,,,,,,,,,,,,,,,4.649800647469708,,,,,0.000166043052,0.0001961952708746,,,,,,,,,,,,,,,,,,,,,,,6.592906027069723,,,0.0147595294145865,,1.296468115987251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025132143567145,,,
2014-07-14,,,,,,,,,,453.8625784547003,,,,,,,,,,,,,,,,4.511852727182125,,,,,0.0001438181368742,0.0001870726180573,,,,,,,,,,,,,,,,,,,,,,,6.372719176555585,,,0.014741236467907,,1.442860205959027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025100994812378,,,
2014-07-15,,,,,,,,,,456.1759999999997,,,,,,,,,,,,,,,,4.622206908197976,,,,,0.00015053808,0.0001842784250296,,,,,,,,,,,,,,,,,,,,,,,6.401225997868552,,,0.0147984827656403,,1.549128609180088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025198472322189,,,
2014-07-16,,,,,,,,,,454.0595000000001,,,,,,,,,,,,,,,,4.676954405876931,,,,,0.0001470142809713,0.0001729828926001,,,,,,,,,,,,,,,,,,,,,,,6.169915786613339,,,0.014845066861788,,2.034527656459464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025277794511904,,,
2014-07-17,,,,,,,,,,460.5779,,,,,,,,,,,,,,,,5.568250452051538,,,,,0.000142779149,0.0001902635980445,,,,,,,,,,,,,,,,,,,,,,,6.476639515247856,,,0.0148467135778903,,2.257443461967609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025280598497339,,,
2014-07-18,,,,,,,,,,463.612,,,,,,,,,,,,,,,,5.317457610584634,,,,,0.000146536172097,0.0001811590297732,,,,,,,,,,,,,,,,,,,,,,,6.515515621008007,,,0.0241255859441535,,1.919097774758336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047025261762486,,,
2014-07-19,,,,,,,,,,460.7655,,,,,,,,,,,,,,,,5.178138008768244,,,,,0.0001458391395695,0.00017557999615,,,,,,,,,,,,,,,,,,,,,,,6.421191837822534,,,0.026162051465378,,2.112821856496367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038697819839236,,,
2014-07-20,,,,,,,,,,456.4957999999999,,,,,,,,,,,,,,,,5.209857058848217,,,,,0.0001472020038295,0.0001738853880692,,,,,,,,,,,,,,,,,,,,,,,6.281854937251068,,,0.0252358213909183,,1.924736136929781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003954982823589,,,
2014-07-21,,,,,,,,,,458.4032999999999,,,,,,,,,,,,,,,,4.99058750007497,,,,,0.0001595874752545,0.0001714639428726,,,,,,,,,,,,,,,,,,,,,,,6.339765059777144,,,0.0227024357668418,,2.283326189712442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039642929593837,,,
2014-07-22,,,,,,,,,,459.6492999999999,,,,,,,,,,,,,,,,4.738437566808445,,,,,0.000174666734,0.000160782526415,,,,,,,,,,,,,,,,,,,,,,,6.350441560882405,,,0.0215758225090762,,2.367252343140061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041754147153268,,,
2014-07-23,,,,,,,,,,459.0923,,,,,,,,,,,,,,,,4.713192188607349,,,,,0.0001697225765072,0.0001650293086662,,,,,,,,,,,,,,,,,,,,,,,6.270883636531241,,,0.0207353695416644,,2.190771941460751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045675762071713,,,
2014-07-24,,,,,,,,,,445.5331,,,,,,,,,,,,,,,,4.572917996436138,,,,,0.0001581949015336,0.0001576301319372,,,,,,,,,,,,,,,,,,,,,,,5.772839074855163,,,0.0228638765404909,,1.763334677141848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044017846196988,,,
2014-07-25,,,,,,,,,,446.6522000000001,,,,,,,,,,,,,,,,4.565561527265009,,,,,0.0001594964071982,0.0001577587971881,,,,,,,,,,,,,,,,,,,,,,,5.810286138134372,,,0.0215938055633414,,1.843225945521997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044962587248566,,,
2014-07-26,,,,,,,,,,442.1278000000001,,,,,,,,,,,,,,,,4.428727442192987,,,,,0.0001522692374106,0.0001518504039454,,,,,,,,,,,,,,,,,,,,,,,5.651488792945461,,,0.021479618789272,,1.946070571750742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044966692504736,,,
2014-07-27,,,,,,,,,,439.5376,,,,,,,,,,,,,,,,4.313971283942681,,,,,0.0001367783571164,0.0001617502361411,,,,,,,,,,,,,,,,,,,,,,,5.749355782417874,,,0.0210060953814737,,1.897955093876857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044848739527909,,,
2014-07-28,,,,,,,,,,435.5364,,,,,,,,,,,,,,,,3.851925314784439,,,,,0.0001493752983612,0.000151497147294,,,,,,,,,,,,,,,,,,,,,,,5.645085155516508,,,0.0207782126412232,,1.996788502776361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045832322776768,,,
2014-07-29,,,,,,,,,,433.7758,,,,,,,,,,,,,,,,3.549124567586819,,,,,0.0001574902182978,0.0001561107682695,,,,,,,,,,,,,,,,,,,,,,,5.695017811074091,,,0.020108912662206,,1.940958357723788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045263136373935,,,
2014-07-30,,,,,,,,,,418.6245,,,,,,,,,,,,,,,,3.27854465076663,,,,,0.000155798554373,0.0001462188943595,,,,,,,,,,,,,,,,,,,,,,,5.38985891527752,,,0.0194900795902147,,1.872075143478381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003802614632217,,,
2014-07-31,,,,,,,,,,435.5809874618477,,,,,,,,,,,,,,,,4.150692147649309,,,,,0.0001676260878539,0.0001545337698809,,,,,,,,,,,,,,,,,,,,,,,5.630006331245161,,,0.020691478429074,,1.909698187993274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038898754524281,,,
2014-08-01,,,,,,,,,,442.2970152326734,,,,,,,,,,,,,,,,4.197554934228235,,,,,0.0001743883987813,0.000155894969479,,,,,,,,,,,,,,,,,,,,,,,5.713603617763795,,,0.0191403669311669,,1.966140781880515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039780799976403,,,
2014-08-02,,,,,,,,,,438.0783978273382,,,,,,,,,,,,,,,,4.233851253778427,,,,,0.0001632017486559,0.00015364651884,,,,,,,,,,,,,,,,,,,,,,,5.68403813209554,,,0.0172160174028351,,1.858705629859644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039453683560966,,,
2014-08-03,,,,,,,,,,436.2022388863321,,,,,,,,,,,,,,,,4.315702702860542,,,,,0.0001689601878951,0.0001492704615305,,,,,,,,,,,,,,,,,,,,,,,5.612120545333187,,,0.0184388807188296,,1.756815566759462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038877113267713,,,
2014-08-04,,,,,,,,,,436.8901527859167,,,,,,,,,,,,,,,,3.931641982883672,,,,,0.0001628962449114,0.0001493913683591,,,,,,,,,,,,,,,,,,,,,,,5.50802134152099,,,0.0176807143858332,,1.489280020537145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036859036690567,,,
2014-08-05,,,,,,,,,,435.5323469120071,,,,,,,,,,,,,,,,4.010755603799656,,,,,0.0001621259458026,0.0001392765923129,,,,,,,,,,,,,,,,,,,,,,,5.383513370631638,,,0.0176110077025599,,1.609432104415035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038166779887845,,,
2014-08-06,,,,,,,,,,435.91,,,,,,,,,,,,,,,,4.306847929721542,,,,,0.0001575727704468,0.0001339159854085,,,,,,,,,,,,,,,,,,,,,,,5.358148515132996,,,0.0177031807311533,,1.63307102002405,,,,,,,,,,,,,,,,,,,,,0.0019885252817897,,,,,,,,,,,,,,,,,0.0039289550418622,,,
2014-08-07,,,,,,,,,,439.5162930788184,,,,,,,,,,,,,,,,4.237248402645879,,,,,0.0001794253120947,0.0001336058596916,,,,,,,,,,,,,,,,,,,,,,,5.35971115653339,,,0.0187594305123019,,1.598365291898491,,,,,,,,,,,,,,,,,,,,,0.0018794609590388,,,,,,,,,,,,,,,,,0.0039991875364972,,,
2014-08-08,,,,,,,,,,440.5945601393859,,,,,,,,,,,,,,,,4.46139884907202,,,,,0.000180644237,0.0001244096426452,,,,,,,,,,,,,,,,,,,,,,,5.246976347412199,,,0.0196501736241948,,1.619895555249399,,,,,,,,,,,,,,,,,,,,,0.0022674424372458,,,,,,,,,,,,,,,,,0.0040718524004601,,,
2014-08-09,,,,,,,,,,438.5102248194029,,,,,,,,,,,,,,,,4.169089955660515,,,,,0.0001650449698653,0.0001240909712861,,,,,,,,,,,,,,,,,,,,,,,5.169384377713615,,,0.0194146855239912,,1.564026386052552,,,,,,,,,,,,,,,,,,,,,0.0026126836959853,,,,,,,,,,,,,,,,,0.0039093323681652,,,
2014-08-10,,,,,,,,,,439.1041768114258,,,,,,,,,,,,,,,,4.202946867888774,,,,,0.0001691490599188,0.0001114844458595,,,,,,,,,,,,,,,,,,,,,,,5.1607552807211,,,0.0197416141384248,,1.517598135172226,,,,,,,,,,,,,,,,,,,,,0.0037970380881417,,,,,,,,,,,,,,,,,0.0037105044106909,,,
2014-08-11,,,,,,,,,,428.3716999999999,,,,,,,,,,,,,,,,3.748753992425548,,,,,0.000162781246,0.0001058056204577,,,,,,,,,,,,,,,,,,,,,,,4.513642493975772,,,0.0206623200313634,,1.546049542729027,,,,,,,,,,,,,,,,,,,,,0.0027544281566142,,,,,,,,,,,,,,,,,0.003898931529528,,,
2014-08-12,,,,,,,,,,424.277804386245,,,,,,,,,,,,,,,,3.739994680700413,,,,,0.0001767046940085,0.0001103260754866,,,,,,,,,,,,,,,,,,,,,,,4.21973639202723,,,0.0191544669612841,,1.487940184096286,,,,,,,,,,,,,,,,,,,,,0.0020039807720269,,,,,,,,,,,,,,,,,0.0037724190279387,,,
2014-08-13,,,,,,,,,,406.815,,,,,,,,,,,,,,,,3.600875444414292,,,,,0.000173468711105,0.0001073179242654,,,,,,,,,,,,,,,,,,,,,,,3.769841211437095,,,0.017963935134986,,1.412966909371227,,,,,,,,,,,,,,,,,,,,,0.0020727329663811,,,,,,,,,,,,,,,,,0.0037181985956489,,,
2014-08-14,,,,,,,,,,376.9832,,,,,,,,,,,,,,,,3.02101150835879,,,,,0.0001588832394371,0.0001087407127313,,,,,,,,,,,,,,,,,,,,,,,3.77991804780671,,,0.0152766461066393,,1.304263255027704,,,,,,,,,,,,,,,,,,,,,0.0019084581408941,,,,,,,,,,,,,,,,,0.0039149586411831,,,
2014-08-15,,,,,,,,,,367.6390099768226,,,,,,,,,,,,,,,,2.729206781075578,,,,,0.0001604507809845,8.85020028132332e-05,,,,,,,,,,,,,,,,,,,,,,,3.759466101051965,,,0.0154252108794357,,1.19244929271666,,,,,,,,,,,,,,,,,,,,,0.0018052922307491,,,,,,,,,,,,,,,,,0.0040449292644318,,,
2014-08-16,,,,,,,,,,388.848,,,,,,,,,,,,,,,,2.180143814528068,,,,,0.0001678734886046,0.0001006498081269,,,,,,,,,,,,,,,,,,,,,,,3.70907670237971,,,0.0155294031106256,,1.184152809784887,,,,,,,,,,,,,,,,,,,,,0.0018686926516894,,,,,,,,,,,,,,,,,0.0040523167326972,,,
2014-08-17,,,,,,,,,,368.8615,,,,,,,,,,,,,,,,1.834959301328314,,,,,0.0001650595206867,9.292091191760656e-05,,,,,,,,,,,,,,,,,,,,,,,3.25688385748181,,,0.0150010339982533,,1.092221645435419,,,,,,,,,,,,,,,,,,,,,0.0017332970900476,,,,,,,,,,,,,,,,,0.0038512743084671,,,
2014-08-18,,,,,,,,,,344.1769999999999,,,,,,,,,,,,,,,,1.15405159364876,,,,,0.0001476239474407,7.941442994158438e-05,,,,,,,,,,,,,,,,,,,,,,,2.782944314350112,,,0.0140024864189257,,1.078238572309595,,,,,,,,,,,,,,,,,,,,,0.0015027788738216,,,,,,,,,,,,,,,,,0.0037247661628537,,,
2014-08-19,,,,,,,,,,363.4769000000001,,,,,,,,,,,,,,,,2.480177607067977,,,,,0.0001458825473739,8.654380748397423e-05,,,,,,,,,,,,,,,,,,,,,,,3.532718516797292,,,0.0142649039603019,,1.241510241089716,,,,,,,,,,,,,,,,,,,,,0.0016553925178919,,,,,,,,,,,,,,,,,0.0037845050715163,,,
2014-08-20,,,,,,,,,,387.8003,,,,,,,,,,,,,,,,2.882827214930359,,,,,0.0001689633808732,9.82574168276534e-05,,,,,,,,,,,,,,,,,,,,,,,4.129379411182656,,,0.0157115346122601,,1.388090831857389,,,,,,,,,,,,,,,,,,,,,0.0018892758354316,,,,,0.00165108669971,,,,,,,,,,,,0.0039753983746747,,,
2014-08-21,,,,,,,,,,388.4215,,,,,,,,,,,,,,,,2.562167053063438,,,,,0.0001608225855376,9.80523551510222e-05,,,,,,,,,,,,,,,,,,,,,,,4.360089473998444,,,0.0156587490404476,,1.358677013232952,,,,,,,,,,,,,,,,,,,,,0.0018049823294964,,,,,0.001862077947631,,,,,,,,,,,,0.0038608240562058,,,
2014-08-22,,,,,,,,,,389.5314,,,,,,,,,,,,,,,,2.402597089662392,,,,,0.0001499824872331,9.398631065281373e-05,,,,,,,,,,,,,,,,,,,,,,,3.979067123306787,,,0.0147535613476862,,1.350044479870681,,,,,,,,,,,,,,,,,,,,,0.0017806673316191,,,,,0.001772065510162,,,,,,,,,,,,0.0038558470717759,,,
2014-08-23,,,,,,,,,,374.9809,,,,,,,,,,,,,,,,2.251748663937362,,,,,0.000145922400575,8.98806494808928e-05,,,,,,,,,,,,,,,,,,,,,,,3.69674935794416,,,0.0145621949578789,,1.365717982431132,,,,,,,,,,,,,,,,,,,,,0.0016877466153733,,,,,0.001515561075672,,,,,,,,,,,,0.0037855363681729,,,
2014-08-24,,,,,,,,,,385.1618999999999,,,,,,,,,,,,,,,,2.333092293157129,,,,,0.0001529054024135,9.306745040557188e-05,,,,,,,,,,,,,,,,,,,,,,,4.136151333525431,,,0.0135860445705273,,1.482628709652625,,,,,,,,,,,,,,,,,,,,,0.0016752306255016,,,,,0.001496044179951,,,,,,,,,,,,0.0039053340192689,,,
2014-08-25,,,,,,,,,,379.4004000000002,,,,,,,,,,,,,,,,2.001237672289004,,,,,0.0001511250959442,8.498217593790843e-05,,,,,,,,,,,,,,,,,,,,,,,3.951267959143534,,,0.0144318643687886,,1.542775904042047,,,,,,,,,,,,,,,,,,,,,0.0016817208768505,,,,,0.001460630780484,,,,,,,,,,,,0.0037546806952948,,,
2014-08-26,,,,,,,,,,387.7934000000002,,,,,,,,,,,,,,,,2.06456353492341,,,,,0.0001480931991206,0.0001136717954192,,,,,,,,,,,,,,,,,,,,,,,4.213308957585448,,,0.0153852517485941,,1.519491899169726,,,,,,,,,,,,,,,,,,,,,0.0017497221002399,,,,,0.00158201725144,,,,,,,,,,,,0.0036718343553212,,,
2014-08-27,,,,,,,,,,386.9004,,,,,,,,,,,,,,,,1.73420254067148,,,,,0.0001485705015401,0.0001046435133014,,,,,,,,,,,,,,,,,,,,,,,4.084286050020606,,,0.0150509098465401,,1.514796012280194,,,,,,,,,,,,,,,,,,,,,0.0017228543123929,,,,,0.00153010084821,,,,,,,,,,,,0.0037958884278326,,,
2014-08-28,,,,,,,,,,384.5789,,,,,,,,,,,,,,,,1.780893138921951,,,,,0.0001446310711396,0.0001005194155974,,,,,,,,,,,,,,,,,,,,,,,3.981744977894686,,,0.0146005167148338,,1.696988666866276,,,,,,,,,,,,,,,,,,,,,0.0016561666920489,,,,,0.001411393116275,,,,,,,,,,,,0.0038335365528737,,,
2014-08-29,,,,,,,,,,387.0231,,,,,,,,,,,,,,,,1.940503118356611,,,,,0.00014582161573,9.77406317682182e-05,,,,,,,,,,,,,,,,,,,,,,,4.083285680649852,,,0.0158405648448925,,1.679197880509544,,,,,,,,,,,,,,,,,,,,,0.0016856688787145,,,,,0.0013396937493,,,,,,,,,,,,0.0038199861847055,,,
2014-08-30,,,,,,,,,,381.8155,,,,,,,,,,,,,,,,1.837886897202692,,,,,0.0001298187794039,0.00010198257474,,,,,,,,,,,,,,,,,,,,,,,3.950706067865505,,,0.0144160036448467,,1.879004204478652,,,,,,,,,,,,,,,,,,,,,0.0016763857216916,,,,,0.00128132487154,,,,,,,,,,,,0.0037745324287679,,,
2014-08-31,,,,,,,,,,365.6439,,,,,,,,,,,,,,,,1.85662611833496,,,,,0.0001269895468813,0.0001011147764124,,,,,,,,,,,,,,,,,,,,,,,3.682845583215163,,,0.0139119881339834,,1.689093808475215,,,,,,,,,,,,,,,,,,,,,0.0015797997913864,,,,,0.001188187003846,,,,,,,,,,,,0.0037293634419614,,,
2014-09-01,,,,,,,,,,362.4116,,,,,,,,,,,,,,,,1.736785517961426,,,,,0.0001200161027741,9.881703838434763e-05,,,,,,,,,,,,,,,,,,,,,,,3.59598045162351,,,0.0138545395401622,,1.566565186901183,,,,,,,,,,,,,,,,,,,,,0.0015339770551889,,,,,0.001231877290175,,,,,,,,,,,,0.0038265644117523,,,
2014-09-02,,,,,,,,,,361.4503,,,,,,,,,,,,,,,,1.761455687274941,,,,,0.0001120627511787,9.829341604929982e-05,,,,,,,,,,,,,,,,,,,,,,,3.659605686880286,,,0.0135102094716636,,1.478220450108118,,,,,,,,,,,,,,,,,,,,,0.0015259234504432,,,,,0.00113670601332,,,,,,,,,,,,0.0035353605690657,,,
2014-09-03,,,,,,,,,,361.0041999999999,,,,,,,,,,,,,,,,2.001259780676191,,,,,9.11624788079662e-05,0.0001044025372054,,,,,,,,,,,,,,,,,,,,,,,3.694443484022092,,,0.0143519166024717,,1.535388250195454,,,,,,,,,,,,,,,,,,,,,0.001564999966507,,,,,0.001120174013475,,,,,,,,,,,,0.0036326554130243,,,
2014-09-04,,,,,,,,,,378.4687000000001,,,,,,,,,,,,,,,,2.382498520235789,,,,,8.685210504349199e-05,0.0001224920694848,,,,,,,,,,,,,,,,,,,,,,,4.000816382370208,,,0.0159985114371945,,1.580647003449373,,,,,,,,,,,,,,,,,,,,,0.001649793341402,,,,,0.001124292213,,,,,,,,,,,,0.0037209256570608,,,
2014-09-05,,,,,,,,,,370.7924,,,,,,,,,,,,,,,,2.176033976111867,,,,,8.38602979756353e-05,0.0001276042701428,,,,,,,,,,,,,,,,,,,,,,,3.825524453469666,,,0.0158541802143708,,1.516452639073015,,,,,,,,,,,,,,,,,,,,,0.00160672781855,,,,,0.001001761438719,,,,,,,,,,,,0.0037624145409871,,,
2014-09-06,,,,,,,,,,372.4306,,,,,,,,,,,,,,,,2.273687297274934,,,,,7.088012727945795e-05,0.0001601640537848,,,,,,,,,,,,,,,,,,,,,,,3.84058619955944,,,0.0152575242466811,,1.493113166019064,,,,,,,,,,,,,,,,,,,,,0.0015889876473695,,,,,0.001116060511837,,,,,,,,,,,,0.0037045494324971,,,
2014-09-07,,,,,,,,,,371.0059,,,,,,,,,,,,,,,,2.233932200257204,,,,,6.57714358568109e-05,0.0001445528159933,,,,,,,,,,,,,,,,,,,,,,,3.970870854816357,,,0.0148432466439521,,1.43802101028815,,,,,,,,,,,,,,,,,,,,,0.0015840618948091,,,,,0.0009958535356166,,,,,,,,,,,,0.0036359315421788,,,
2014-09-08,,,,,,,,,,365.2821000000001,,,,,,,,,,,,,,,,2.137514712706844,,,,,6.338723032951625e-05,0.0001374307009097,,,,,,,,,,,,,,,,,,,,,,,3.92539624836043,,,0.0146826152882992,,1.45271120761459,,,,,,,,,,,,,,,,,,,,,0.0016142580678163,,,,,0.0008868860881062,,,,,,,,,,,,0.0036487504645263,,,
2014-09-09,,,,,,,,,,364.6609000000002,,,,,,,,,,,,,,,,2.234535003858158,,,,,6.200348923286416e-05,0.0001507119262829,,,,,,,,,,,,,,,,,,,,,,,3.899099125790269,,,0.0147099968818481,,1.362140487022881,,,,,,,,,,,,,,,,,,,,,0.0016905288061272,,,,,0.0008857357732751,,,,,,,,,,,,0.0036523770502749,,,
2014-09-10,,,,,,,,,,369.2383,,,,,,,,,,,,,,,,2.175307463521073,,,,,7.7512536183722e-05,0.0001445399600824,,,,,,,,,,,,,,,,,,,,,,,4.125903007956457,,,0.0149958574644036,,1.514111383425931,,,,,,,,,,,,,,,,,,,,,0.0017079969770314,,,,,0.0008960978967503,,,,,,,,,,,,0.0036737026053323,,,
2014-09-11,,,,,,,,,,368.6381,,,,,,,,,,,,,,,,2.148799035231883,,,,,7.883379253604114e-05,0.0001607984436177,,,,,,,,,,,,,,,,,,,,,,,4.213958838611343,,,0.0148305685858379,,1.493443110204991,,,,,,,,,,,,,,,,,,,,,0.0020127476593667,,,,,0.0009319578023896,,,,,,,,,,,,0.0036726260635735,,,
